,SOI,nino
2005-01-01,0.20057745816119446,0.64
2005-02-01,-2.5745116913301684,0.34
2005-03-01,0.07224233583061418,0.31
2005-04-01,-0.8799176731327053,0.23
2005-05-01,-1.3180366767465612,0.39
2005-06-01,0.3596269980474019,0.3
2005-07-01,0.13632528717349865,0.17
2005-08-01,-0.6515731605613942,0.19
2005-09-01,0.33087822481998186,-0.02
2005-10-01,1.06651646502084,-0.07
2005-11-01,-0.2769565392554416,-0.6
2005-12-01,-0.07538580195819335,-0.88
2006-01-01,1.2806099251842713,-1.01
2006-02-01,-0.005414957985864055,-0.68
2006-03-01,1.3891599160739518,-0.52
2006-04-01,1.3986280914232398,-0.25
2006-05-01,-0.8489049782433792,0.0
2006-06-01,-0.5394404970704524,0.14
2006-07-01,-0.7251747914946032,0.09
2006-08-01,-1.5458892632927936,0.33
2006-09-01,-0.6217788749193293,0.49
2006-10-01,-1.5488264587563771,0.69
2006-11-01,-0.21254804175421016,1.08
2006-12-01,-0.43401728700144615,1.18
2007-01-01,-0.6916232754665276,0.71
2007-02-01,-0.2581129973312141,0.16
2007-03-01,-0.08578777379862228,-0.07
2007-04-01,-0.14490291037272846,-0.25
2007-05-01,-0.14520743048865056,-0.36
2007-06-01,0.6048272239887108,-0.15
2007-07-01,-0.4600978442121683,-0.34
2007-08-01,0.3066226637936144,-0.63
2007-09-01,0.09271394988517098,-0.85
2007-10-01,0.5315599578846019,-1.03
2007-11-01,0.8179879182665178,-1.26
2007-12-01,1.3591401382149342,-1.3
2008-01-01,1.421483725230734,-1.59
2008-02-01,1.889820337104141,-1.64
2008-03-01,1.2311298064447154,-1.16
2008-04-01,0.5166103761113177,-0.83
2008-05-01,-0.2233960469058624,-0.72
2008-06-01,0.5230938153415149,-0.55
2008-07-01,0.2688637608148668,-0.28
2008-08-01,0.9454198800302868,-0.12
2008-09-01,1.2835353245592929,-0.12
2008-10-01,1.304274912637006,-0.12
2008-11-01,1.5908898882819542,-0.41
2008-12-01,1.2054409303392628,-0.81
2009-01-01,0.9519043917424536,-0.95
2009-02-01,1.30019157863169,-0.74
2009-03-01,0.07224233583061418,-0.54
2009-04-01,0.8841177574913059,-0.16
2009-05-01,-0.5361505125746208,0.24
2009-06-01,-0.1307734538351232,0.43
2009-07-01,0.26886376081479146,0.53
2009-08-01,-0.39605427406673976,0.6
2009-09-01,0.33087822481998186,0.71
2009-10-01,-1.4299472349482938,0.99
2009-11-01,-0.727816021764501,1.54
2009-12-01,-0.7926487720447571,1.79
2010-01-01,-0.9733708755594532,1.58
2010-02-01,-1.3110214946034657,1.32
2010-03-01,-1.0339684315738016,1.0
2010-04-01,1.4721295676991706,0.64
2010-05-01,1.105810432186472,0.11
2010-06-01,0.27789358940029885,-0.46
2010-07-01,2.124402391792514,-0.9
2010-08-01,1.9036157043852229,-1.3
2010-09-01,2.414815630499695,-1.52
2010-10-01,1.7797918078692705,-1.52
2010-11-01,1.5264813907806494,-1.42
2010-12-01,2.6399668705124486,-1.41
2011-01-01,1.984978925416692,-1.59
2011-02-01,1.974053016885941,-1.15
2011-03-01,2.126633761010269,-0.96
2011-04-01,2.4276487592871905,-0.6
2011-05-01,0.3239242680145316,-0.25
2011-06-01,0.1144267721061858,-0.05
2011-07-01,1.1303638394829687,-0.19
2011-08-01,0.2427429421699326,-0.39
2011-09-01,1.104912118358134,-0.65
2011-10-01,0.7098787935967262,-0.8
2011-11-01,1.2044389032741991,-1.03
2011-12-01,2.230102316177228,-1.08
2012-01-01,0.9519043917424536,-0.83
2012-02-01,0.20516674146853844,-0.67
2012-03-01,0.3356258518792817,-0.41
2012-04-01,-0.5124102917527169,-0.27
2012-05-01,-0.14520743048856166,-0.2
2012-06-01,-0.9481075403058744,-0.0
2012-07-01,-0.1287516601089363,0.09
2012-08-01,-0.4599339956904216,0.28
2012-09-01,0.21179608735254254,0.78
2012-10-01,0.2343618983645296,0.58
2012-11-01,0.3671284357574585,0.47
2012-12-01,-0.6901826334609956,-0.46
2013-01-01,-0.08117014193173107,-0.79
2013-02-01,-0.3423456771130134,-0.63
2013-03-01,1.0730996968155389,-0.45
2013-04-01,0.1491029947312456,0.01
2013-05-01,0.9494331993521372,-0.12
2013-06-01,1.5038947191065648,-0.3
2013-07-01,0.8652868922005337,-0.33
2013-08-01,-0.012775944324721828,-0.37
2013-09-01,0.33087822481998186,-0.27
2013-10-01,-0.1817153849637608,-0.13
2013-11-01,0.8179879182664446,-0.19
2013-12-01,-0.02415273266634169,-0.49
2014-01-01,1.2336519918354325,-0.64
2014-02-01,-0.131763977658563,-0.77
2014-03-01,-1.2446752444127236,-0.48
2014-04-01,0.8841177574912225,-0.13
2014-05-01,0.5584901172660781,0.24
2014-06-01,-0.049040045188020215,0.11
2014-07-01,-0.2612901337502291,0.01
2014-08-01,-1.0987312119270942,-0.11
2014-09-01,-0.8004020811204204,0.17
2014-10-01,-0.7761115040039729,0.46
2014-11-01,-1.049858509270951,0.83
2014-12-01,-0.6389495641690857,0.66
2015-01-01,-0.7385812088153663,0.52
2015-02-01,0.0367013819050356,0.47
2015-03-01,-1.0339684315738016,0.5
2015-04-01,-0.21840438664874284,0.81
2015-05-01,-1.2398480603293496,0.91
2015-06-01,-1.1115743576000805,1.07
2015-07-01,-1.4541363965215632,1.36
2015-08-01,-1.929167593034739,1.59
2015-09-01,-1.8126002495934512,1.85
2015-10-01,-1.964903742084532,2.0
